user_id,artist_id,plays
191,16180,294
192,3146,2
192,3387,8
192,4114,11
192,6311,5
192,8945,6
192,9821,17
192,16597,26
193,938,1
193,1446,12
193,2267,8
193,2775,38
193,2944,7
193,4076,197
193,4744,1
193,5450,3
193,5459,30
193,5844,23
193,7168,3
193,7204,3
193,8561,35
193,9102,2
193,9613,6
193,9821,3
193,9864,3
193,11956,2
193,12641,8
193,13240,6
193,16180,7
194,4255,4
194,10352,3
195,3169,1
196,201,2
196,622,219
196,2146,1
196,2431,1
196,3387,4
196,3854,2
196,3961,57
196,4846,3
196,4924,3
196,7037,58
196,7260,25
196,8645,7
196,9821,3
196,10896,3
196,11097,6
196,11246,23
196,11508,2
196,13396,4
196,16180,5
196,18479,8
196,19009,13
196,19022,9
196,19653,36
196,19718,4
197,5030,31
197,7536,31
197,9024,13
197,9821,10
197,12210,4
197,17207,2
197,17686,7
198,1037,10
198,2213,1
198,3098,3
198,3796,2
198,4218,1
198,5844,40
198,6048,8
198,7260,2
198,9821,17
198,9973,61
198,10415,1
198,11187,1
198,11462,2
198,11486,11
198,14178,14
198,14479,4
198,16180,5
198,16213,177
198,19221,10
199,15,12
199,550,16
199,1342,18
199,1469,27
199,1633,6
199,1643,1
199,1778,3
199,1903,1
199,1982,3
199,2015,5
199,3961,2
199,4091,10
199,4280,1
199,4521,40
199,5030,1
199,5844,1
199,5932,5
199,6047,10
199,6048,1
199,6311,223
199,6721,6
199,7224,9
199,7482,2
199,8745,20
199,9025,7
199,9168,5
199,9821,63
199,9973,10
199,11085,4
199,11262,23
199,11342,6
199,11859,4
199,11967,1
199,12138,33
199,12300,9
199,12652,1
199,12677,70
199,12804,21
199,12923,2
199,13184,13
199,13240,4
199,13275,1
199,13988,3
199,14609,5
199,14889,1
199,15048,7
199,16180,3
199,16412,1
199,16544,1
199,17158,31
199,17207,8
199,17235,5
199,18317,11
199,18776,25
199,18994,49
199,19423,6
199,19535,6
199,19609,31
200,6484,3
200,16180,40
200,16448,17
200,17059,1
201,3387,6
201,8338,3
202,4399,1
202,6487,28
202,7062,1
202,9821,89
202,12138,4
202,12495,42
202,13240,3
202,14035,3
202,18158,65
203,9613,2
203,9821,10
203,10114,9
203,12495,2
203,14244,27
203,17988,1
204,438,3
204,3985,3
204,4076,78
204,6627,1
204,7062,2
204,7124,7
204,9821,17
204,11451,2
204,12048,8
204,12110,3
204,16180,8
204,19022,1
205,2590,7
205,3087,56
205,3503,17
205,5844,24
205,6040,3
205,7224,2
205,8051,4
205,9821,323
205,12187,104
205,12627,2
205,13679,3
205,14842,68
205,15592,36
205,15818,6
205,16180,20
205,17158,81
205,17356,11
205,17555,1
205,18317,76
205,19022,3
205,19136,17
206,3660,20
206,3985,19
206,5844,36
206,6057,2
206,6573,5
206,7124,1
206,7595,24
206,7688,1
206,9620,28
206,9821,10
206,10228,2
206,12138,11
206,13240,17
206,14470,2
206,14748,16
206,16180,48
206,17401,20
207,874,3
207,1446,193
207,1918,37
207,2925,17
207,3098,1
207,6241,2
207,8953,12
207,9541,5
207,9821,7
207,11097,8
207,13240,1
207,14470,3
207,19535,1
208,295,2
208,372,2
208,2473,1
208,2756,162
208,4076,11
208,4218,6
208,5152,4
208,6311,9
208,6886,34
208,7008,2
208,9613,80
208,9821,69
208,9976,7
208,10331,7
208,10718,6
208,11097,1
208,11496,15
208,11998,8
208,12143,3
208,12174,2
208,12495,3
208,13240,1
208,13538,91
208,14490,8
208,15044,2
208,15199,5
208,15434,5
208,16180,3
208,17235,2
208,17323,16
208,17722,1
208,18800,3
208,19022,5
208,19521,3
208,19533,33
209,295,44
209,1461,5
209,1633,4
209,1834,11
209,2925,25
209,3448,7
209,5844,3
209,6908,4
209,7045,12
209,7363,3
209,7782,7
209,8645,2
209,9821,3
209,9864,6
209,10352,13
209,10926,1
209,11246,9
209,12110,2
209,13240,13
209,14066,1
209,14843,11
209,16180,3
209,16256,8
210,1207,21
210,5109,1
210,5969,68
210,9821,135
210,12372,31
210,12676,1
210,14431,1
210,15134,10
210,15747,3
210,18682,4
211,244,1
211,600,1
211,2346,1
211,2497,1
211,2775,3
211,3058,5
211,3985,23
211,4271,1
211,5844,47
211,7876,3
211,8830,9
211,9394,2
211,9821,23
211,11779,5
211,11998,23
211,12143,4
211,13240,4
211,14006,10
211,17109,1
211,18109,4
211,18994,2
211,19119,397
211,19653,22
212,7515,5
212,9403,1
212,16180,8
213,61,2
213,735,78
213,901,5
213,938,2
213,2925,2
213,3267,12
213,4076,2
213,4916,8
213,5844,123
213,5845,2
213,6187,4
213,6247,18
213,8431,2
213,9541,3
213,9821,26
213,10933,3
213,11097,47
213,11246,5
213,11496,2
213,11508,10
213,12192,1
213,13171,1
213,13240,111
213,13506,2
213,14058,3
213,15193,12
213,15461,2
213,15592,9
213,15747,7
213,16180,5
213,17078,1
213,17657,1
213,18081,3
213,18228,1
213,19740,5
214,1158,15
214,1641,3
214,3375,3
214,5397,98
214,9613,12
214,10275,5
214,11811,82
214,12314,7
214,13312,1
214,17403,59
214,18682,6
214,19221,4
215,1982,26
215,11798,2
215,13728,14
215,17555,1
216,788,3
216,2926,1
216,3547,25
216,3985,1
216,5844,5
216,11998,12
216,13240,175
216,19626,3
217,1469,11
217,1641,5
217,2828,1
217,2901,1
217,3098,3
217,4473,2
217,5844,43
217,5922,1
217,6908,4
217,7202,4
217,7736,1
217,8090,2
217,9613,2
217,9821,135
217,10743,2
217,11986,64
217,12048,34
217,12143,3
217,12495,3
217,13240,3
217,13628,37
217,13675,3
217,14006,21
217,14670,5
217,14859,4
217,15424,1
217,15983,83
217,16479,3
217,18081,163
217,18190,3
217,18272,3
217,19022,5
217,19524,30
217,19626,3
218,3547,1
218,3620,2
218,11539,3
218,14626,26
218,17403,1
218,18081,1
219,197,6
219,1931,2
219,2606,17
219,3985,2
219,4076,10
219,4255,6
219,7876,14
219,9096,1
219,9156,13
219,9821,49
219,12110,1
219,12314,9
219,13219,8
219,15193,7
219,15437,1
219,17988,1
219,18272,6
219,19295,23
220,600,4
220,1076,4
220,1446,70
220,1679,2
220,1683,2
220,2925,1
220,3098,3
220,4639,47
220,4938,3
220,4953,10
220,5844,1
220,6311,29
220,7281,2
220,7673,7
220,9025,4
220,9431,9
220,9821,46
220,11998,10
220,12947,245
220,14006,1
220,14092,3
220,14478,2
220,15466,2
220,16180,5
220,16627,5
220,17034,2
220,17686,17
220,19204,17
220,19521,5
221,4218,4
221,4751,1
221,4924,1
221,7153,105
221,7782,2
221,9821,53
221,10352,22
221,14006,4
221,15525,31
221,18081,29
221,19119,3
221,19885,2
222,3985,67
222,9821,132
222,13240,3
222,15134,3
222,16180,106
223,608,6
223,1336,4
223,3158,2
223,3387,1
223,6350,5
223,7363,2
223,9821,7
223,12530,3
223,14006,41
223,17751,3
223,18190,7
224,3474,391
224,11008,17
224,15949,3
225,274,1
225,1392,3
225,6303,2
225,11998,20
225,13483,29
225,17686,901
225,17833,1
226,5844,3
226,6734,12
226,18340,7
226,19626,70
227,447,6
227,510,2
227,820,3
227,3267,6
227,5844,1
227,7124,16
227,9821,7
227,17385,80
227,17403,104
227,19112,2
227,19653,9
228,4421,52
228,9821,10
228,18800,66
229,1518,2
229,4114,7
229,4757,460
229,5600,12
229,8279,1
229,9821,416
229,10743,20
229,11998,4
229,12187,9
229,12677,17
229,14769,50
229,16269,25
229,19009,22
230,104,7
230,1244,3
230,2787,7
230,3387,1
230,4192,26
230,4418,2
230,4468,4
230,5844,12
230,6529,2
230,7037,1
230,7045,2
230,9156,38
230,9821,13
230,9858,5
230,10916,3
230,11468,24
230,11504,3
230,11810,3
230,12255,4
230,12495,46
230,13240,10
230,13563,12
230,13728,8
230,14244,7
230,15022,3
230,15174,2
230,15823,12
230,15890,3
230,16180,18
230,16711,3
230,16757,1
230,17345,4
230,18579,2
230,18940,32
230,18978,3
230,19221,4
230,19828,1
231,497,9
231,861,4
231,1641,9
231,1903,1022
231,2925,8
231,3169,1
231,4076,16
231,4483,8
231,5695,100
231,5787,41
231,5998,1
231,7037,1
231,7363,1
231,7834,3
231,8279,2
231,8431,49
231,9168,2
231,9538,2
231,9821,23
231,10671,28
231,11246,6
231,11542,4
231,12048,56
231,12138,4
231,12556,2
231,12641,3
231,13240,7
231,13435,2
231,14338,5
231,14454,3
231,14479,2
231,14602,1
231,14862,45
231,15835,16
231,15839,2
231,16180,63
231,16247,4
231,18081,1
231,19119,8
231,19626,1
232,114,3
232,4271,37
232,14889,1
233,735,1
233,3547,1
233,9038,2
233,9821,10
233,16180,12
233,18262,2
234,735,14
234,938,3
234,3547,3
234,3608,14
234,4022,37
234,5723,38
234,5769,1
234,5844,1
234,5998,3
234,6247,14
234,6908,121
234,7281,4
234,8431,3
234,9821,20
234,11244,2
234,12121,2
234,12143,1
234,12641,14
234,13147,3
234,13435,10
234,13439,7
234,14006,2
234,14483,3
234,15072,1
234,16107,2
234,16180,35
234,18011,1
234,18949,3
235,640,32
235,1342,2
235,2679,22
235,3876,15
235,4271,12
235,4521,1
235,7062,3
235,7153,16
235,7763,43
235,8319,3
235,10114,1
235,11816,16
235,12641,7
235,12827,6
235,13219,4
235,14483,6
235,14843,5
235,15134,45
235,16697,31
235,16752,98
235,17323,3
235,17737,1
235,19544,1
235,19697,8
236,5004,3
236,5104,21
236,6898,48
236,9821,66
236,10352,80
236,11246,3
237,366,2
237,3109,9
237,3674,2
237,4218,8
237,5750,2
237,9821,43
237,12602,3
238,1336,2
238,4666,5
238,7782,6
238,8631,3
238,9428,1
238,9821,10
238,11097,19
238,13184,36
238,13240,13
238,14479,2
238,14544,8
238,16288,37
238,19174,8
239,3491,1
239,13240,14
240,510,4
240,1032,54
240,2459,3
240,4076,3
240,5844,3
240,5998,3
240,6908,2
240,9318,10
240,9821,3
240,10352,14
240,11246,8
240,12627,4
240,14006,26
240,14578,3
240,17457,3
240,17686,1
240,18459,1
240,18940,10
240,19010,16
240,19626,1
241,288,51
241,1446,2
241,1633,62
241,3474,8
241,3547,5
241,3970,7
241,4114,5
241,5530,6
241,5844,3
241,6356,3
241,7153,3
241,7688,7
241,9168,5
241,9303,31
241,9821,10
241,10916,6
241,11085,4
241,11170,7
241,11609,2
241,11815,1
241,12641,11
241,13240,159
241,14545,6
241,15193,4
241,15287,14
241,16116,17
241,16180,5
241,16352,36
241,16697,33
241,16920,30
241,16953,13
241,16978,7
241,18268,1
241,18949,188
241,19322,1
242,4076,1
242,4916,2
242,6040,31
242,13538,22
242,16303,3
242,18389,1
242,18734,2
242,18922,2
243,8431,11
243,9821,59
243,16180,17
244,372,1
244,1241,3
244,1366,4
244,1508,2
244,2599,3
244,3387,24
244,4468,10
244,4846,61
244,5503,3
244,5695,8
244,5795,11
244,5844,9
244,6223,179
244,6513,1
244,6686,12
244,6908,3
244,7062,34
244,7581,1
244,8645,11
244,8681,1
244,9168,1
244,9620,3
244,9821,10
244,9864,1
244,9976,6
244,10279,2
244,11676,1
244,12096,14
244,12185,6
244,12263,23
244,12382,7
244,12495,4
244,12677,11
244,13240,14
244,13675,2
244,14006,31
244,14340,22
244,15429,1
244,15746,6
244,15990,5
244,16107,3
244,16269,2
244,16772,2
244,17393,52
244,18081,92
244,18853,2
244,19010,3
244,19084,5
244,19281,10
245,710,13
245,1600,45
245,2036,4
245,4076,3
245,4639,61
245,5511,167
245,5844,1
245,9024,2
245,9403,2
245,9821,3
245,13256,18
245,14058,16
245,15429,3
245,17899,1
245,19521,5
246,201,101
246,605,9
246,1918,10
246,2948,10
246,3387,26
246,4521,9
246,4751,10
246,5415,9
246,5503,2
246,5583,905
246,9821,99
246,11246,14
246,12495,1
246,13240,34
246,14511,2
246,14770,1
246,15478,4
246,15925,8
246,16008,1
246,16180,27
246,16470,69
246,16961,65
246,17131,17
246,18714,10
247,4521,212
247,4751,24
247,9821,13
248,14037,4
248,18291,1
248,18317,2
249,1797,86
249,2925,4
249,3985,7
249,6247,2
249,6948,2
249,7224,4
249,7333,19
249,8476,2
249,8991,2
249,9613,1
249,9821,7
249,10352,1
249,14490,1
249,16112,1
249,16269,5
249,18081,19
249,18268,2
249,18693,2
250,1392,3
250,1641,1
250,3202,2
250,3214,1
250,3590,29
250,4218,6
250,4736,1
250,4751,25
250,6696,1
250,6898,4
250,7482,18
250,7533,1
250,9168,2
250,9426,64
250,9428,6
250,9613,9
250,9821,251
250,9973,31
250,11507,9
250,11998,3
250,12110,6
250,12121,3
250,12530,14
250,12827,22
250,15478,67
250,15565,25
250,15883,3
250,15998,1
250,16180,5
250,16269,38
250,16597,1
250,16687,14
250,17561,12
250,19038,35
251,12228,1
251,12495,54
251,17780,6
251,18680,3
252,438,5
252,755,2
252,833,4
252,901,9
252,3479,1
252,9402,14
252,10352,7
252,11486,1
252,12110,1
252,16288,3
252,16697,1
253,11003,1
253,12780,5
254,6939,61
254,9821,3
254,11246,6
254,12218,2
254,14770,9
254,15465,5
255,605,1
255,1982,1
255,3169,5
255,5844,3
255,9214,2
255,9613,8
255,10114,3
255,16180,10
255,17158,26
256,605,13
256,1446,14
256,2606,564
256,3474,1
256,4076,20
256,5844,13
256,9613,11
256,9821,7
256,10352,1
256,12110,1
256,12641,14
256,13240,14
256,14822,22
256,15466,3
256,16180,13
256,16269,3
256,18262,4
256,18565,29
256,19533,18
256,19875,5
257,14529,3
258,201,14
258,274,1
258,938,7
258,978,1
258,1158,11
258,1284,15
258,1446,1
258,2925,30
258,3149,3
258,3169,2
258,3474,4
258,3985,46
258,4079,1
258,4114,3
258,5787,1
258,5844,15
258,5996,1
258,6048,4
258,7193,2
258,7422,3
258,7482,2
258,7725,1
258,9024,1
258,9207,26
258,9288,11
258,9613,1
258,9821,10
258,10260,2
258,11284,9
258,11486,15
258,12228,19
258,12673,45
258,12923,1
258,13240,1
258,14544,7
258,15221,2
258,16180,18
258,17059,3
258,17131,1
258,17356,5
258,17887,3
258,18190,3
258,18317,16
258,19022,52
258,19204,2
259,3169,2
259,7062,1
259,9821,17
259,10275,2
259,10352,71
259,14006,1
259,15134,49
259,15525,5
259,16180,3
259,18949,124
260,104,3
260,600,5
260,615,1
260,1123,4
260,1996,1
260,3143,97
260,3146,6
260,3796,12
260,4076,9
260,4669,3
260,5695,2
260,5723,307
260,5844,38
260,6484,261
260,7581,4
260,8991,5
260,9613,3
260,9821,3
260,10007,6
260,10191,2
260,10352,22
260,11510,7
260,11604,15
260,11998,725
260,12149,3
260,12641,2
260,12804,90
260,13240,13
260,13396,2
260,13445,6
260,15048,1
260,16180,35
260,17403,2
260,17686,5
260,18081,62
260,18474,1
260,18551,3
260,18589,4
260,18922,4
260,18925,99
260,19022,3
260,19119,22
260,19295,7
260,19733,1
261,104,4
261,795,15
261,820,3
261,1918,4
261,2619,11
261,5723,19
261,7284,91
261,7688,148
261,9518,1
261,9821,20
261,10432,1
261,12185,12
261,12187,1
261,14626,1
261,14770,37
261,14804,2
261,15304,11
261,16180,2
261,16953,4
261,17045,11
261,19022,35
261,19370,26
261,19410,37
261,19684,19
262,447,44
262,1244,66
262,1366,2
262,1931,25
262,2366,4
262,4076,7
262,4669,5
262,7260,2
262,7663,14
262,7942,3
262,8404,3
262,9168,2
262,9489,1
262,9541,1
262,9821,26
262,10671,3
262,11779,8
262,13240,63
262,13988,6
262,15072,1
262,15910,1
262,16180,7
262,16290,11
262,18925,4
262,19022,15
262,19182,13
262,19261,7
262,19655,56
263,27,1
263,438,21
263,735,1
263,1284,5
263,1336,3
263,1446,9
263,1518,2
263,1929,3
263,2795,5
263,2811,16
263,3172,31
263,3796,1
263,3895,6
263,3985,3
263,4188,10
263,4953,109
263,5120,5
263,5565,4
263,5583,8
263,5844,32
263,5922,1
263,5998,1
263,6040,2
263,6303,7
263,6311,4
263,6721,2
263,6824,14
263,7037,46
263,7124,5
263,7193,1
263,7298,30
263,7362,43
263,8274,19
263,8561,1
263,8681,28
263,8974,10
263,8991,6
263,9038,9
263,9168,2
263,9667,8
263,9821,17
263,10352,10
263,11244,82
263,11510,1
263,11779,2
263,11810,1
263,11998,2
263,12138,9
263,12255,1
263,12286,1
263,12627,7
263,12673,25
263,12780,1
263,13240,76
263,13466,3
263,13841,33
263,14275,4
263,14338,1
263,14769,20
263,14770,13
263,14859,7
263,15063,31
263,15227,1
263,15251,11
263,15465,7
263,15592,2
263,15835,1
263,15839,4
263,15949,3
263,16112,3
263,16180,2
263,16247,47
263,16269,53
263,16412,6
263,16470,47
263,16524,5
263,16697,2
263,16978,2
263,17036,260
263,17059,6
263,17158,13
263,17413,15
263,17814,12
263,18262,10
263,18291,4
263,18551,1
263,18682,6
263,19010,96
263,19255,3
263,19295,1
264,5844,55
264,13240,4
264,13439,4
264,16269,47
264,17356,3
265,1243,6
265,2756,1
265,3547,12
265,7533,9
265,9613,2
265,9821,3
265,10183,13
265,10279,13
265,12210,16
265,12676,4
265,13240,8
265,13312,1
265,16121,2
265,16180,5
266,2431,14
266,5793,1
266,8090,6
266,9821,40
267,1778,7
267,2346,2
267,6202,16
267,8561,14
267,10331,6
267,11246,45
267,12495,2
267,12780,22
267,12820,11
267,17034,24
267,19009,1
268,861,4
268,1037,2
268,1076,2
268,1158,4
268,1539,2
268,2544,13
268,4114,1
268,6311,21
268,7008,197
268,8991,19
268,9073,2
268,9821,3
268,10671,3
268,10941,12
268,11246,1
268,11496,11
268,12210,1
268,13240,1
268,16112,102
268,16180,2
268,17403,1
268,17823,10
268,17989,3
268,18011,1
268,19010,5
269,2606,1
269,2925,1
269,3681,2
269,4027,2
269,4076,13
269,4080,14
269,4218,17
269,4666,11
269,5794,24
269,5836,20
269,6738,6
269,7008,3
269,8991,8
269,9821,10
269,11085,2
269,11097,6
269,11246,2
269,12138,1
269,12187,4
269,12564,1
269,13240,30
269,13728,11
269,13889,15
269,14544,2
269,15429,4
269,15747,17
269,15823,5
269,16180,7
269,16269,3
269,16669,2
269,17356,1
269,17509,8
269,18064,5
269,18081,8
269,18291,107
269,19022,2
269,19204,6
270,114,2
270,1504,95
270,1633,6
270,3790,5
270,11284,6
270,15048,7
270,18262,9
270,18800,17
271,7124,1
271,9613,22
271,10933,56
271,17603,29
272,1150,1
272,2522,2
272,9821,82
272,10916,2
272,11810,11
272,11998,2
272,12138,3
272,12649,2
272,12896,1
272,15307,4
272,16180,3
272,18081,2
272,18978,53
273,393,2
273,5844,22
273,9821,13
273,10854,6
273,19626,4
274,605,27
274,4180,12
274,4218,48
274,4556,3
274,5483,2
274,10114,1
274,16269,9
275,201,1
275,795,2
275,952,101
275,1370,5
275,2431,1
275,2756,5
275,3387,18
275,5415,36
275,5787,13
275,5844,5
275,7362,5
275,9081,12
275,9821,17
275,10112,2
275,10237,2
275,10279,8
275,11246,3
275,14490,3
275,14843,3
275,16180,5
275,17330,9
275,17393,12
275,19328,2
276,51,1
276,1670,1
276,2430,2
276,3143,3
276,3267,3
276,3298,19
276,3547,1
276,4744,63
276,5723,3
276,7037,51
276,7422,5
276,9821,17
276,11539,2
276,12110,6
276,13081,4
276,13240,1
276,14769,3
276,15890,2
276,16008,41
276,16180,18
277,197,15
277,1613,2
277,1982,1
277,3503,1
277,5030,13
277,5844,32
277,6686,18
277,7037,2
277,7399,1
277,7581,3
277,7587,2
277,9821,297
277,10367,8
277,11085,2
277,11246,17
277,11510,3
277,12174,3
277,12185,12
277,13240,3
277,13312,4
277,13435,15
277,14340,3
277,15747,6
277,17121,1
277,17393,2
277,17780,27
277,17988,61
277,19626,2
278,1032,1
278,3858,18
278,3876,1
278,7595,1
278,9821,102
278,11998,27
278,12627,2
278,12676,2
278,14843,375
279,198,14
279,1342,3
279,1508,2
279,2267,7
279,2599,24
279,3580,1
279,3725,4
279,4669,7
279,5750,10
279,5793,2
279,5844,62
279,6487,36
279,6497,2
279,7876,2
279,8431,5
279,9428,4
279,9821,3
279,10279,12
279,11486,4
279,12255,7
279,12382,1
279,13240,135
279,14755,17
279,15949,33
279,16180,3
279,16290,15
279,17686,209
279,17730,8
279,18064,4
279,18317,9
279,18978,7
279,19119,2
279,19718,167
280,447,9
280,4080,24
280,5583,8
280,9821,20
280,11496,30
280,11779,5
280,12255,1
280,12263,2
280,13932,9
280,15619,9
280,15679,3
280,19609,42
281,1158,3
281,5844,3
281,7193,3
281,8991,3
281,9821,3
281,11539,41
281,13240,1
281,15048,2
281,16180,5
282,6039,3
282,6824,3
282,9821,23
282,15429,2
283,4490,1
284,3169,2
284,5104,8
284,11935,22
285,244,19
285,2016,7
285,5415,2
285,5844,43
285,6908,5
285,8561,1
285,9821,49
285,10933,2
285,11986,2
285,11998,25
285,12937,2
285,13420,20
285,13438,11
285,16180,5
285,19716,10
286,3460,7
286,13563,15
286,15048,13
286,17045,1
286,17567,2
287,6311,3
287,15835,5
288,1150,3
288,5844,19
288,6311,1
288,11284,7
288,15429,21
288,16697,4
288,19221,30
288,19718,1
289,2431,32
289,3590,10
289,5565,3
289,5661,2
289,7114,3
289,9538,2
289,9821,3
289,12152,12
289,12780,2
289,12985,2
289,14610,4
289,15333,7
289,16112,4
289,16180,8
289,16247,4
289,18940,1
290,114,40
290,608,1
290,1504,3
290,3796,5
290,4953,23
290,9024,2
290,9821,7
290,12121,1
290,12228,2
290,12255,9
290,12495,16
290,13312,1
290,14494,20
290,15685,2
290,16290,27
290,16352,13
290,18081,1
290,18865,2
291,5723,11
291,9541,3
291,9821,30
291,11946,6
291,11998,17
291,12263,762
291,12422,2
291,13889,1
291,14338,6
291,15835,1
291,17158,36
291,19653,1
292,2848,7
292,4218,9
292,4418,1
292,7422,124
292,9821,20
292,9858,2
292,10916,14
292,12192,3
292,13240,1
292,14273,14
292,15318,7
293,1504,4
293,11187,1
293,11246,4
293,14244,6
293,16669,5
293,16799,1
293,18697,6
294,1918,2
294,2213,6
294,3267,1
294,3580,1
294,4794,7
294,6247,8
294,9168,1
294,9601,2
294,9667,3
294,9821,7
294,10007,14
294,11246,1
294,12372,1
294,13240,6
294,13877,8
294,14244,2
294,14470,8
294,14483,2
294,15424,8
294,15592,1
294,17466,7
294,18291,247
294,19521,2
295,3387,3
295,4114,3
295,4876,6
295,6738,1
295,9518,31
295,9821,3
295,10089,3
295,10279,2
295,15227,1
295,17780,2
296,4079,10
296,7444,17
296,7876,1
296,9821,36
296,12048,1
296,13318,9
296,13435,8
296,16180,12
296,17036,8
296,17323,1
296,18081,2
297,295,5
297,1342,2
297,1996,2
297,2599,13
297,3973,2
297,4271,4
297,4924,53
297,5769,4
297,5793,1
297,5844,1
297,5932,9
297,6356,18
297,7062,8
297,7204,74
297,7632,45
297,9156,3
297,9821,33
297,10221,7
297,10275,3
297,10612,2
297,11064,4
297,11246,6
297,11284,8
297,12187,10
297,12300,3
297,13203,2
297,13240,25
297,14338,14
297,14889,8
297,15134,106
297,15857,5
297,16180,18
297,17670,12
297,19490,3
298,274,36
298,1614,11
298,2213,53
298,2853,9
298,5600,3
298,7782,12
298,9821,3
298,11085,2
298,11246,3
298,12269,2
298,12382,41
298,12420,3
298,12495,11
298,13483,3
298,13988,3
298,14364,2
298,14610,7
298,14626,3
298,14843,3
298,15318,25
298,15365,6
298,15437,17
298,16180,5
298,16953,1
298,18134,14
298,19653,3
299,460,2
299,1641,1
299,2606,26
299,3169,93
299,5844,3
299,7595,53
299,12257,4
299,16180,22
299,16669,5
299,18538,1
300,4076,6
300,9821,26
300,11468,4
300,12677,18
300,13312,5
300,13445,12
300,14347,2
300,16331,53
300,19119,3
301,201,1
301,608,17
301,3387,13
301,6874,1
301,7224,2
301,9821,53
301,13240,27
301,16697,11
301,16912,6
302,16107,13
302,18551,3
303,1688,28
303,2430,3
303,3214,2
303,4079,1
303,4218,11
303,6190,7
303,6311,1
303,6908,8
303,7062,7
303,7257,1
303,7331,20
303,7482,40
303,7636,10
303,9821,1043
303,10279,1
303,11697,3
303,11810,1
303,11859,1
303,12048,33
303,12641,3
303,14006,1
303,14219,1
303,14843,1
303,15193,12
303,15827,1
303,16180,143
303,16288,1
303,16799,27
303,18011,3
303,18190,1
303,18262,25
303,18268,15
303,18315,17
303,18478,58
303,19281,27
303,19609,19
304,2146,26
304,5844,1
304,15048,2
304,16180,113
304,16757,8
304,18317,42
305,114,3
305,478,2
305,605,23
305,1619,3
305,1633,2
305,2925,7
305,4953,8
305,5844,19
305,5845,1
305,6133,5
305,6303,1
305,7114,114
305,7202,1
305,9821,17
305,11462,2
305,11998,4
305,12143,10
305,12174,28
305,12641,1
305,14470,3
305,14842,20
305,14859,1
305,15318,19
305,15891,1
305,16180,8
305,16953,1
305,17385,22
305,19370,73
306,927,7
306,1336,4
306,1446,1
306,1619,4
306,1633,5
306,3174,34
306,3667,2
306,5844,4
306,7331,1
306,10306,3
306,15891,5
306,16180,18
306,19533,2
307,896,3
307,3154,2
307,3194,1
307,3460,1
307,3895,10
307,4076,13
307,4521,65
307,4666,102
307,5503,3
307,5565,4
307,5583,19
307,6040,18
307,6311,7
307,7260,4
307,7281,5
307,7876,11
307,8681,1
307,8830,2
307,9168,2
307,9290,30
307,9431,3
307,9613,1
307,9675,1
307,9821,10
307,10148,1
307,10847,8
307,11458,11
307,11462,2
307,12138,2
307,12602,16
307,12676,26
307,12780,12
307,12827,1
307,13184,2
307,13240,6
307,14006,6
307,14578,13
307,14804,12
307,15023,30
307,15072,3
307,15794,103
307,16180,215
307,16352,1
307,16756,3
307,17657,43
307,17988,7
307,18317,1
307,19162,3
308,594,10
308,820,6
308,1469,15
308,1633,4
308,2213,14
308,2346,4
308,3143,3
308,4669,18
308,6040,5
308,6465,126
308,8743,2
308,9821,3
308,10592,56
308,11468,18
308,12783,210
308,14454,2
308,15285,20
308,16180,17
308,17254,2
308,19535,2
309,1392,1
309,2804,85
309,3143,1
309,3395,389
309,4076,1
309,4326,8
309,4669,13
309,5152,20
309,6223,3
309,6475,1
309,6529,2
309,7281,1
309,9541,35
309,9821,92
309,10352,6
309,10592,30
309,11715,3
309,11934,1
309,13337,1
309,13538,52
309,14770,3
309,15237,2
309,15592,1
309,16180,3
309,17131,20
309,17207,4
309,17403,6
309,17686,1
309,18081,4
309,19626,5
310,2431,1
310,5844,44
310,9613,25
310,14670,1
310,15237,22
310,16112,6
310,16598,2
311,5450,3
311,14006,1
311,15981,1
312,3914,13
312,4296,4
312,5285,188
312,8743,7
312,9821,3
312,9973,1
312,13240,10
312,13932,1
312,14602,6
312,14859,11
312,18317,13
312,18865,16
312,19221,5
312,19718,18
313,13889,1
313,19584,16
314,608,2
314,4076,2
314,4079,17
314,4650,13
314,9738,38
314,9821,7
314,17131,57
314,18272,18
315,1996,1
315,3387,13
315,4114,31
315,13240,1
316,594,4
316,6286,12
316,9168,2
316,13240,7
316,13337,3
317,1032,26
317,1931,6
317,3158,2
317,3547,10
317,3796,17
317,3961,2
317,4326,26
317,5585,1
317,6311,5
317,9821,973
317,11085,1
317,11998,1
317,12495,2
317,15237,3
317,15639,1
317,15818,2
317,17158,5
317,17555,1
317,18081,6
317,18964,2
317,18994,14
317,19716,2
318,613,1
318,896,1
318,1633,10
318,1641,19
318,2816,14
318,3387,27
318,5844,19
318,6627,1
318,9150,2
318,9221,3
318,9821,122
318,10352,15
318,10743,514
318,11170,2
318,13065,10
318,13240,79
318,17583,31
318,17686,65
318,19162,10
318,19521,209
319,295,13
319,938,12
319,6040,2
319,6167,23
319,9821,7
319,11815,94
319,12138,4
319,15823,10
319,17059,1
319,17131,8
320,792,8
320,2371,5
320,3237,2
320,3547,2
320,5844,18
320,7688,3
320,9821,7
320,10352,9
320,11451,3
320,11815,5
320,12048,3
320,14006,4
320,14479,2
320,17131,1
320,18252,2
320,19022,30
320,19655,2
321,385,3
321,4490,23
321,9821,17
321,15063,9
321,15174,18
321,16180,7
321,19770,31
322,32,2
322,116,15
322,201,3
